,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0.0004973411560058594,0.0003726371798884734,0.0,0.0,1e-05,auto,l1,newton-cg,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,240,,,,,
1,0.0008061726888020834,0.0002728310334162878,0.0,0.0,1e-05,auto,l1,sag,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'sag'}",,,,,,142,,,,,
2,0.0033229192097981772,0.00045782725954367004,0.0,0.0,1e-05,auto,l1,saga,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'saga'}",,,,,,141,,,,,
3,0.000999768575032552,8.104673248279548e-07,0.0,0.0,1e-05,auto,l1,lbfgs,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,138,,,,,
4,0.003395716349283854,0.0005592606157206588,0.0,0.0,1e-05,auto,l2,newton-cg,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",,,,,,159,,,,,
5,0.002002080281575521,1.5734823444067105e-06,0.0,0.0,1e-05,auto,l2,sag,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'sag'}",,,,,,156,,,,,
6,0.0023217201232910156,0.00045434312078085695,0.0,0.0,1e-05,auto,l2,saga,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'saga'}",,,,,,152,,,,,
7,0.0019895235697428384,1.3937917417050721e-05,0.0,0.0,1e-05,auto,l2,lbfgs,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",,,,,,99,,,,,
8,0.002331892649332682,0.0004702464780789008,0.0,0.0,1e-05,auto,none,newton-cg,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",,,,,,96,,,,,
9,0.002384821573893229,0.0004364257716431393,0.0,0.0,1e-05,auto,none,sag,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'sag'}",,,,,,95,,,,,
10,0.0023434956868489585,0.0004866556497405212,0.0,0.0,1e-05,auto,none,saga,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'saga'}",,,,,,94,,,,,
11,0.0023336410522460938,0.00046968484287933463,0.0,0.0,1e-05,auto,none,lbfgs,"{'C': 1e-05, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,92,,,,,
12,0.0006667772928873698,0.00047148274534186793,0.0,0.0,1e-05,balanced,l1,newton-cg,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,98,,,,,
13,0.00033283233642578125,0.00047069600416966455,0.0,0.0,1e-05,balanced,l1,sag,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'sag'}",,,,,,110,,,,,
14,0.003030061721801758,0.0008548733017086758,0.0016379356384277344,0.0005128437763450459,1e-05,balanced,l1,saga,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.09316770186335403,0.024844720496894408,0.025,0.04767080745341615,0.0321712250170117,90,0.09657320872274143,0.024922118380062305,0.024844720496894408,0.04878001586656605,0.033794905534698175
15,0.0006679693857828776,0.00047765472313086583,0.0,0.0,1e-05,balanced,l1,lbfgs,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,164,,,,,
16,0.04565564791361491,0.002482683442904536,0.0016669432322184246,0.0004711457314195873,1e-05,balanced,l2,newton-cg,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'newton-cg'}",0.4409937888198758,0.43478260869565216,0.48125,0.45234213250517596,0.020597625946657306,85,0.4766355140186916,0.4423676012461059,0.5031055900621118,0.47403623510896975,0.024864204652353904
17,0.006322383880615234,0.0004556982229779564,0.0020004908243815103,2.9736021254650284e-07,1e-05,balanced,l2,sag,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'sag'}",0.45962732919254656,0.4782608695652174,0.46875,0.46887939958592134,0.007607661265444461,76,0.4797507788161994,0.4766355140186916,0.5031055900621118,0.4864972942990009,0.011812502834027797
18,0.006998141606648763,0.000817897506125969,0.0013349850972493489,0.00047182188791582494,1e-05,balanced,l2,saga,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.45962732919254656,0.4782608695652174,0.46875,0.46887939958592134,0.007607661265444461,76,0.4797507788161994,0.4797507788161994,0.5031055900621118,0.4875357158981702,0.011009563603544322
19,0.025667826334635418,0.0020659575187799684,0.0013301372528076172,0.0004680018852912577,1e-05,balanced,l2,lbfgs,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.4472049689440994,0.453416149068323,0.48125,0.46062370600414076,0.014803776379392767,79,0.48286604361370716,0.4392523364485981,0.5031055900621118,0.47507465670813903,0.02664380830752387
20,3.9186906019846597,3.0400835834059996,0.0013330777486165364,0.00047013408649250444,1e-05,balanced,none,newton-cg,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'newton-cg'}",0.5714285714285714,0.5714285714285714,0.53125,0.5580357142857143,0.018940360210353935,9,0.6074766355140186,0.6292834890965732,0.6490683229813664,0.6286094825306527,0.016986422621877766
21,1.2523472309112549,0.440330211349772,0.001710653305053711,0.0005026246293959898,1e-05,balanced,none,sag,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'sag'}",0.5838509316770186,0.5403726708074534,0.54375,0.5559912008281573,0.019747996359917152,21,0.6105919003115264,0.6105919003115264,0.6521739130434783,0.624452571222177,0.01960194878543233
22,1.2236908276875813,0.0614705061376544,0.0013349056243896484,0.00047137099690188665,1e-05,balanced,none,saga,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'saga'}",0.546583850931677,0.5652173913043478,0.51875,0.5435170807453417,0.019093776004930504,53,0.6074766355140186,0.5950155763239875,0.6273291925465838,0.6099404681281967,0.013306522253098927
23,3.136777639389038,0.7682398690185072,0.0010599295298258464,6.217267008606716e-05,1e-05,balanced,none,lbfgs,"{'C': 1e-05, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'lbfgs'}",0.5590062111801242,0.5527950310559007,0.5375,0.5497670807453416,0.009037169252350197,32,0.6105919003115264,0.6261682242990654,0.6614906832298136,0.6327502692801352,0.02129419346113474
24,0.0,0.0,0.0,0.0,0.0001,auto,l1,newton-cg,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,233,,,,,
25,0.0,0.0,0.0,0.0,0.0001,auto,l1,sag,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'sag'}",,,,,,239,,,,,
26,0.0016380945841471355,0.0005112693703361519,0.0,0.0,0.0001,auto,l1,saga,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'saga'}",,,,,,176,,,,,
27,0.0,0.0,0.0,0.0,0.0001,auto,l1,lbfgs,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,175,,,,,
28,0.0016862551371256511,0.00048590686498292733,0.0,0.0,0.0001,auto,l2,newton-cg,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",,,,,,174,,,,,
29,0.001990238825480143,0.0008178552030393397,0.0,0.0,0.0001,auto,l2,sag,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'sag'}",,,,,,171,,,,,
30,0.002062559127807617,4.831492356340784e-05,0.0,0.0,0.0001,auto,l2,saga,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'saga'}",,,,,,192,,,,,
31,0.0019835631052652993,2.3209068680062855e-05,0.0,0.0,0.0001,auto,l2,lbfgs,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",,,,,,190,,,,,
32,0.0019071896870930989,7.745151076553963e-05,0.0,0.0,0.0001,auto,none,newton-cg,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",,,,,,189,,,,,
33,0.0017004013061523438,0.0004384109050371285,0.0,0.0,0.0001,auto,none,sag,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'sag'}",,,,,,222,,,,,
34,0.0020314852396647134,4.5069450423129985e-05,0.0,0.0,0.0001,auto,none,saga,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'saga'}",,,,,,221,,,,,
35,0.0013845761617024739,0.0005242209709023653,0.0,0.0,0.0001,auto,none,lbfgs,"{'C': 0.0001, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,216,,,,,
36,0.0006183783213297526,0.00044075294043367845,0.0,0.0,0.0001,balanced,l1,newton-cg,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,139,,,,,
37,0.0,0.0,0.0,0.0,0.0001,balanced,l1,sag,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'sag'}",,,,,,140,,,,,
38,0.003021081288655599,1.4105481129110273e-05,0.001423199971516927,0.00042253361557794815,0.0001,balanced,l1,saga,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.2919254658385093,0.09316770186335403,0.2875,0.22419772256728776,0.09266982943485232,89,0.2897196261682243,0.09657320872274143,0.2919254658385093,0.22607276690982503,0.09157444370620052
39,0.0,0.0,0.0,0.0,0.0001,balanced,l1,lbfgs,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,236,,,,,
40,0.07233142852783203,0.005311610617615981,0.0011439323425292969,0.0002031478331402664,0.0001,balanced,l2,newton-cg,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'newton-cg'}",0.4658385093167702,0.4409937888198758,0.4375,0.4481107660455486,0.012616293729333438,87,0.45794392523364486,0.4735202492211838,0.5124223602484472,0.4812955115677586,0.022910201495317313
41,0.010636727015177408,0.0006438474881824737,0.0010217030843098958,0.00034130085708293197,0.0001,balanced,l2,sag,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'sag'}",0.45962732919254656,0.453416149068323,0.45625,0.4564311594202899,0.0025389372692207614,82,0.4454828660436137,0.45482866043613707,0.5124223602484472,0.470911295576066,0.029599688465509148
42,0.01885374387105306,0.003117933619724536,0.0015705426534016926,9.681405819116388e-05,0.0001,balanced,l2,saga,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.45962732919254656,0.453416149068323,0.45625,0.4564311594202899,0.0025389372692207614,82,0.4454828660436137,0.45482866043613707,0.5124223602484472,0.470911295576066,0.029599688465509148
43,0.0596919059753418,0.0044619093564883345,0.0016427040100097656,0.00045421198530527145,0.0001,balanced,l2,lbfgs,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.4720496894409938,0.45962732919254656,0.43125,0.45430900621118014,0.017075656827210337,84,0.45794392523364486,0.4766355140186916,0.515527950310559,0.4833691298542984,0.023985914931904245
44,3.8150702317555747,3.075351729528807,0.0013379255930582683,0.00046772298445152996,0.0001,balanced,none,newton-cg,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'newton-cg'}",0.5714285714285714,0.5714285714285714,0.53125,0.5580357142857143,0.018940360210353935,9,0.6074766355140186,0.6292834890965732,0.6490683229813664,0.6286094825306527,0.016986422621877766
45,1.2906442483266194,0.38701919925538303,0.0013251304626464844,0.0004567035097653677,0.0001,balanced,none,sag,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'sag'}",0.5838509316770186,0.5403726708074534,0.56875,0.5643245341614906,0.01802365765646826,4,0.6105919003115264,0.6105919003115264,0.6521739130434783,0.624452571222177,0.01960194878543233
46,1.2766552766164143,0.1602066775768646,0.0016649564107259114,0.00047159915473284216,0.0001,balanced,none,saga,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'saga'}",0.546583850931677,0.5652173913043478,0.51875,0.5435170807453417,0.019093776004930504,53,0.6074766355140186,0.5950155763239875,0.6273291925465838,0.6099404681281967,0.013306522253098927
47,3.131007115046183,0.4762512390832928,0.0013459523518880208,0.000489353009110487,0.0001,balanced,none,lbfgs,"{'C': 0.0001, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'lbfgs'}",0.5590062111801242,0.5527950310559007,0.5375,0.5497670807453416,0.009037169252350197,32,0.6105919003115264,0.6261682242990654,0.6614906832298136,0.6327502692801352,0.02129419346113474
48,0.0,0.0,0.0,0.0,0.001,auto,l1,newton-cg,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,136,,,,,
49,0.0,0.0,0.0,0.0,0.001,auto,l1,sag,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'sag'}",,,,,,158,,,,,
50,0.001627524693806966,0.0004465641015767197,0.0,0.0,0.001,auto,l1,saga,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'saga'}",,,,,,157,,,,,
51,0.0010000069936116536,1.1239159602905075e-07,0.0,0.0,0.001,auto,l1,lbfgs,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,155,,,,,
52,0.0020363330841064453,3.0488382719070333e-05,0.0,0.0,0.001,auto,l2,newton-cg,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",,,,,,154,,,,,
53,0.0016662279764811199,0.00047081419104746264,0.0,0.0,0.001,auto,l2,sag,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'sag'}",,,,,,153,,,,,
54,0.002001523971557617,1.6632437337602258e-06,0.0,0.0,0.001,auto,l2,saga,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'saga'}",,,,,,150,,,,,
55,0.0019992987314860025,2.4026578995118097e-06,0.0,0.0,0.001,auto,l2,lbfgs,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",,,,,,97,,,,,
56,0.002323786417643229,0.0004559230029668662,0.0,0.0,0.001,auto,none,newton-cg,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",,,,,,93,,,,,
57,0.002205371856689453,0.0002901390520874181,0.0,0.0,0.001,auto,none,sag,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'sag'}",,,,,,116,,,,,
58,0.0019985040028889975,1.2961631163199813e-06,0.0,0.0,0.001,auto,none,saga,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'saga'}",,,,,,91,,,,,
59,0.0016765594482421875,0.0004782381140519755,0.0,0.0,0.001,auto,none,lbfgs,"{'C': 0.001, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,107,,,,,
60,0.0,0.0,0.0,0.0,0.001,balanced,l1,newton-cg,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,230,,,,,
61,0.0,0.0,0.0,0.0,0.001,balanced,l1,sag,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'sag'}",,,,,,165,,,,,
62,0.38597917556762695,0.5353186046394347,0.002052863438924154,0.0008804256633911945,0.001,balanced,l1,saga,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.5093167701863354,0.5217391304347826,0.49375,0.5082686335403727,0.011450525415754961,75,0.5295950155763239,0.5358255451713395,0.4937888198757764,0.5197364602078133,0.018523226930157212
63,0.0006508827209472656,0.0004604510723158791,0.0,0.0,0.001,balanced,l1,lbfgs,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,218,,,,,
64,0.12434808413187663,0.011605852646164767,0.0016722679138183594,0.0004720447434618672,0.001,balanced,l2,newton-cg,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'newton-cg'}",0.484472049689441,0.4720496894409938,0.41875,0.45842391304347824,0.028508399822644748,81,0.48909657320872274,0.5015576323987538,0.5,0.49688473520249216,0.00554365433646484
65,0.060692548751831055,0.01690756135648552,0.0016127427419026692,0.0005466238153027716,0.001,balanced,l2,sag,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'sag'}",0.45962732919254656,0.4720496894409938,0.45,0.4605590062111801,0.009025822867800128,80,0.4672897196261682,0.48286604361370716,0.5031055900621118,0.4844204511006624,0.014663021079065988
66,0.11099934577941895,0.025740682389703996,0.0020036697387695312,1.557343637328579e-06,0.001,balanced,l2,saga,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.453416149068323,0.45962732919254656,0.44375,0.45226449275362324,0.00653284673898059,86,0.4672897196261682,0.48286604361370716,0.5031055900621118,0.4844204511006624,0.014663021079065988
67,0.1877101262410482,0.043431388121879674,0.0016320546468098958,0.0004474065224443016,0.001,balanced,l2,lbfgs,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.484472049689441,0.4782608695652174,0.425,0.4625776397515528,0.026692120517823225,78,0.49221183800623053,0.5015576323987538,0.5,0.4979231568016615,0.00408826992420134
68,4.026267687479655,3.126969487782216,0.0016585191090901692,0.000465537427854163,0.001,balanced,none,newton-cg,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'newton-cg'}",0.5714285714285714,0.5714285714285714,0.53125,0.5580357142857143,0.018940360210353935,9,0.6074766355140186,0.6292834890965732,0.6490683229813664,0.6286094825306527,0.016986422621877766
69,1.003391981124878,0.142646575483144,0.001967748006184896,4.931840051453675e-05,0.001,balanced,none,sag,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'sag'}",0.5838509316770186,0.5403726708074534,0.55,0.5580745341614907,0.018645613755953448,7,0.6105919003115264,0.6105919003115264,0.6366459627329193,0.619276587785324,0.012282002810416325
70,1.3033299446105957,0.1972004708190615,0.0019904772440592446,1.114945026058048e-05,0.001,balanced,none,saga,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'saga'}",0.546583850931677,0.5652173913043478,0.51875,0.5435170807453417,0.019093776004930504,53,0.6074766355140186,0.5950155763239875,0.6273291925465838,0.6099404681281967,0.013306522253098927
71,2.9822665055592856,0.2940936453514161,0.0013252894083658855,0.000477367199250759,0.001,balanced,none,lbfgs,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'lbfgs'}",0.5590062111801242,0.5527950310559007,0.5375,0.5497670807453416,0.009037169252350197,32,0.6105919003115264,0.6261682242990654,0.6614906832298136,0.6327502692801352,0.02129419346113474
72,0.000999768575032552,7.370009816086851e-07,0.0,0.0,0.01,auto,l1,newton-cg,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,238,,,,,
73,0.0009998480478922527,4.899036091938795e-07,0.0,0.0,0.01,auto,l1,sag,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'sag'}",,,,,,237,,,,,
74,0.001967191696166992,0.00015346194803450764,0.0,0.0,0.01,auto,l1,saga,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'saga'}",,,,,,235,,,,,
75,0.000330050786336263,0.0004667622983086478,0.0,0.0,0.01,auto,l1,lbfgs,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,234,,,,,
76,0.0017211437225341797,0.000515554070041415,0.0,0.0,0.01,auto,l2,newton-cg,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",,,,,,178,,,,,
77,0.002011458079020182,1.439139168347066e-05,0.0,0.0,0.01,auto,l2,sag,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'sag'}",,,,,,177,,,,,
78,0.0026629765828450522,0.0004690594689721781,0.0,0.0,0.01,auto,l2,saga,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'saga'}",,,,,,173,,,,,
79,0.002332448959350586,0.000467493664428535,0.0,0.0,0.01,auto,l2,lbfgs,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",,,,,,172,,,,,
80,0.0016584396362304688,0.00046023584588631745,0.0,0.0,0.01,auto,none,newton-cg,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",,,,,,169,,,,,
81,0.0019898414611816406,1.3492609933029307e-05,0.0,0.0,0.01,auto,none,sag,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'sag'}",,,,,,191,,,,,
