,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
82,0.0020167032877604165,5.556954667860259e-05,0.0,0.0,0.01,auto,none,saga,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'saga'}",,,,,,188,,,,,
83,0.0013146400451660156,0.0004078295044057949,0.0,0.0,0.01,auto,none,lbfgs,"{'C': 0.01, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,187,,,,,
84,0.00010617574055989583,0.00015015517229481181,0.0,0.0,0.01,balanced,l1,newton-cg,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,186,,,,,
85,0.0005292097727457682,0.00012670092602952464,0.0,0.0,0.01,balanced,l1,sag,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'sag'}",,,,,,185,,,,,
86,0.06718532244364421,0.012173497165856305,0.0013295809427897136,0.00046569540206134935,0.01,balanced,l1,saga,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.4472049689440994,0.43478260869565216,0.425,0.43566252587991716,0.009086468039177027,88,0.4423676012461059,0.45482866043613707,0.48757763975155277,0.4615913004779319,0.01906632057961826
87,0.0006649494171142578,0.00047085518526296226,0.0,0.0,0.01,balanced,l1,lbfgs,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,126,,,,,
88,0.1393435796101888,0.007122168012216159,0.0013268788655598958,0.0004807266839588668,0.01,balanced,l2,newton-cg,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'newton-cg'}",0.546583850931677,0.5838509316770186,0.48125,0.5372282608695652,0.04240584153396616,71,0.573208722741433,0.557632398753894,0.5714285714285714,0.5674232309746328,0.006961203504910294
89,0.2806764443715413,0.010230847802338815,0.002025047938028971,4.149229218905439e-05,0.01,balanced,l2,sag,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'sag'}",0.5217391304347826,0.5403726708074534,0.5125,0.5248706004140786,0.011592411962388494,73,0.5607476635514018,0.5389408099688473,0.5683229813664596,0.5560038182955697,0.012455415150798968
90,0.4639957745869954,0.06572745174552401,0.0016515254974365234,0.00046021814254252014,0.01,balanced,l2,saga,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.5217391304347826,0.5341614906832298,0.5125,0.5228002070393375,0.008875038303221151,74,0.5545171339563862,0.5389408099688473,0.5683229813664596,0.553926975097231,0.012002477928020994
91,0.6030043760935465,0.17125110595288937,0.001334826151529948,0.00047395552036663945,0.01,balanced,l2,lbfgs,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.546583850931677,0.5652173913043478,0.4875,0.5331004140786749,0.033129549044269124,72,0.5669781931464174,0.5638629283489096,0.5745341614906833,0.5684584276620034,0.0044804854541571895
92,3.879659334818522,3.195114984326386,0.0016694068908691406,0.00047339824553474475,0.01,balanced,none,newton-cg,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'newton-cg'}",0.5714285714285714,0.5714285714285714,0.53125,0.5580357142857143,0.018940360210353935,9,0.6074766355140186,0.6292834890965732,0.6490683229813664,0.6286094825306527,0.016986422621877766
93,1.2566639582316081,0.34891896748816065,0.0013360977172851562,0.0004707191904035052,0.01,balanced,none,sag,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'sag'}",0.5838509316770186,0.5403726708074534,0.59375,0.5726578674948241,0.023184022260634825,1,0.6105919003115264,0.6105919003115264,0.6521739130434783,0.624452571222177,0.01960194878543233
94,1.2812494436899822,0.029353054527664117,0.0023337999979654946,0.0004704179353221182,0.01,balanced,none,saga,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'saga'}",0.546583850931677,0.5652173913043478,0.51875,0.5435170807453417,0.019093776004930504,53,0.6074766355140186,0.5950155763239875,0.6273291925465838,0.6099404681281967,0.013306522253098927
95,2.932992696762085,0.44486079406090473,0.0016634464263916016,0.00047053370881054165,0.01,balanced,none,lbfgs,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'lbfgs'}",0.5590062111801242,0.5527950310559007,0.5375,0.5497670807453416,0.009037169252350197,32,0.6105919003115264,0.6261682242990654,0.6614906832298136,0.6327502692801352,0.02129419346113474
96,0.0,0.0,0.0,0.0,0.1,auto,l1,newton-cg,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,193,,,,,
97,0.0,0.0,0.0,0.0,0.1,auto,l1,sag,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'sag'}",,,,,,194,,,,,
98,0.0016652743021647136,0.00047064062362938677,0.0,0.0,0.1,auto,l1,saga,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'saga'}",,,,,,195,,,,,
99,0.0009998480478922527,4.052336624139774e-07,0.0,0.0,0.1,auto,l1,lbfgs,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,196,,,,,
100,0.001999537150065104,4.052336624139774e-07,0.0,0.0,0.1,auto,l2,newton-cg,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",,,,,,197,,,,,
101,0.0016566117604573567,0.00046323039948487635,0.0,0.0,0.1,auto,l2,sag,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'sag'}",,,,,,198,,,,,
102,0.001997232437133789,0.0008177066538401393,0.0,0.0,0.1,auto,l2,saga,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'saga'}",,,,,,199,,,,,
103,0.0023365020751953125,0.0004718797398302891,0.0,0.0,0.1,auto,l2,lbfgs,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",,,,,,184,,,,,
104,0.0019288063049316406,0.00010014772344211668,0.0,0.0,0.1,auto,none,newton-cg,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",,,,,,200,,,,,
105,0.001986980438232422,1.670405326205049e-05,0.0,0.0,0.1,auto,none,sag,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'sag'}",,,,,,183,,,,,
106,0.0029903252919514975,1.4581049976263025e-05,0.0,0.0,0.1,auto,none,saga,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'saga'}",,,,,,181,,,,,
107,0.002011458079020182,1.2213507398025278e-05,0.0,0.0,0.1,auto,none,lbfgs,"{'C': 0.1, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,166,,,,,
108,0.0,0.0,0.0,0.0,0.1,balanced,l1,newton-cg,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,167,,,,,
109,0.0,0.0,0.0,0.0,0.1,balanced,l1,sag,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'sag'}",,,,,,168,,,,,
110,1.4607027371724446,0.07510513562043075,0.0016450881958007812,0.00046086601191288576,0.1,balanced,l1,saga,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.5403726708074534,0.5714285714285714,0.53125,0.5476837474120083,0.017198222414898105,49,0.5856697819314641,0.557632398753894,0.5807453416149069,0.5746825074334216,0.012222716081013843
111,0.0010002454121907551,2.9736021254650284e-07,0.0,0.0,0.1,balanced,l1,lbfgs,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,170,,,,,
112,0.26053158442179364,0.04283405568515862,0.0020471413930257163,0.0007568367710165548,0.1,balanced,l2,newton-cg,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'newton-cg'}",0.577639751552795,0.5962732919254659,0.525,0.5663043478260869,0.030180999196058968,3,0.6355140186915887,0.6137071651090342,0.6521739130434783,0.6337983656147005,0.015750772960359566
113,0.6269859472910563,0.055138294563125814,0.0016399224599202473,0.0004537013196002252,0.1,balanced,l2,sag,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'sag'}",0.5652173913043478,0.5590062111801242,0.51875,0.5476578674948239,0.020597625946657254,51,0.616822429906542,0.5950155763239875,0.6304347826086957,0.6140909296130751,0.014588257009197168
114,1.0913348197937012,0.1497474448775337,0.0026581287384033203,0.000928916561577853,0.1,balanced,l2,saga,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.5527950310559007,0.5714285714285714,0.51875,0.547657867494824,0.02181056027140238,50,0.6074766355140186,0.5825545171339563,0.6304347826086957,0.6068219784188903,0.01955251709997173
115,1.6076562404632568,0.44025991885467514,0.0011017322540283203,0.0001434686977663999,0.1,balanced,l2,lbfgs,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.5838509316770186,0.5900621118012422,0.53125,0.5683876811594203,0.026382446323998058,2,0.6355140186915887,0.6137071651090342,0.6521739130434783,0.6337983656147005,0.015750772960359566
116,4.372820536295573,3.4985970257589307,0.0017102559407552083,0.0005281200731660056,0.1,balanced,none,newton-cg,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'newton-cg'}",0.5714285714285714,0.5714285714285714,0.53125,0.5580357142857143,0.018940360210353935,9,0.6074766355140186,0.6292834890965732,0.6490683229813664,0.6286094825306527,0.016986422621877766
117,0.7282063166300455,0.09379127723306341,0.001995563507080078,2.867638040013109e-06,0.1,balanced,none,sag,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'sag'}",0.5838509316770186,0.5403726708074534,0.53125,0.5518245341614907,0.022950285169357574,29,0.6105919003115264,0.6105919003115264,0.639751552795031,0.6203117844726946,0.013745992005419505
118,1.1096402804056804,0.07915232269056363,0.001990079879760742,1.1410930058668497e-05,0.1,balanced,none,saga,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'saga'}",0.546583850931677,0.5652173913043478,0.51875,0.5435170807453417,0.019093776004930504,53,0.6074766355140186,0.5950155763239875,0.6273291925465838,0.6099404681281967,0.013306522253098927
119,3.553675731023153,0.6631646008742357,0.0013345082600911458,0.00047064609890401526,0.1,balanced,none,lbfgs,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'lbfgs'}",0.5590062111801242,0.5527950310559007,0.5375,0.5497670807453416,0.009037169252350197,32,0.6105919003115264,0.6261682242990654,0.6614906832298136,0.6327502692801352,0.02129419346113474
120,0.0006683667500813802,0.0004726070221311637,0.0,0.0,1.0,auto,l1,newton-cg,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,179,,,,,
121,0.00033322970072428387,0.0004712579621498098,0.0,0.0,1.0,auto,l1,sag,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'sag'}",,,,,,180,,,,,
122,0.0016705989837646484,0.00047469783738985093,0.0,0.0,1.0,auto,l1,saga,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'saga'}",,,,,,182,,,,,
123,0.0003333886464436849,0.00047148274534186793,0.0,0.0,1.0,auto,l1,lbfgs,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,201,,,,,
124,0.0016666253407796223,0.00047176373437288107,0.0,0.0,1.0,auto,l2,newton-cg,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",,,,,,202,,,,,
125,0.0011794567108154297,0.00025473557099540804,0.0,0.0,1.0,auto,l2,sag,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'sag'}",,,,,,203,,,,,
126,0.0020825068155924478,0.00011554266053311189,0.0,0.0,1.0,auto,l2,saga,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'saga'}",,,,,,223,,,,,
127,0.001893440882364909,0.0006988721188851035,0.0,0.0,1.0,auto,l2,lbfgs,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",,,,,,224,,,,,
128,0.0018463134765625,0.00023878196997249615,0.0,0.0,1.0,auto,none,newton-cg,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",,,,,,225,,,,,
129,0.001999457677205404,4.13106009749318e-06,0.0,0.0,1.0,auto,none,sag,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'sag'}",,,,,,226,,,,,
130,0.0016455650329589844,0.00030574416586349155,0.0,0.0,1.0,auto,none,saga,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'saga'}",,,,,,227,,,,,
131,0.0015708605448404949,0.0004394053047328531,0.0,0.0,1.0,auto,none,lbfgs,"{'C': 1.0, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,228,,,,,
132,0.0005314350128173828,0.00041749904838531756,0.0,0.0,1.0,balanced,l1,newton-cg,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,229,,,,,
133,0.0009136994679768881,0.000124017747690916,0.0,0.0,1.0,balanced,l1,sag,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'sag'}",,,,,,231,,,,,
134,1.4918620586395264,0.22465022425056758,0.0010519027709960938,7.215960608332276e-05,1.0,balanced,l1,saga,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.5652173913043478,0.577639751552795,0.51875,0.5538690476190476,0.025345471492783458,27,0.6105919003115264,0.5856697819314641,0.6304347826086957,0.6088988216172287,0.01831440613300449
135,0.0,0.0,0.0,0.0,1.0,balanced,l1,lbfgs,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,232,,,,,
136,0.25328954060872394,0.012387113029490974,0.0016680558522542317,0.000471937169780208,1.0,balanced,l2,newton-cg,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'newton-cg'}",0.577639751552795,0.5590062111801242,0.54375,0.5601319875776397,0.01385831505993053,6,0.6012461059190031,0.6261682242990654,0.6428571428571429,0.6234238243584037,0.017098116797716584
137,0.7936712106068929,0.06299675162311498,0.0023278395334879556,0.0012554520252771773,1.0,balanced,l2,sag,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'sag'}",0.577639751552795,0.546583850931677,0.53125,0.5518245341614907,0.019297682638405908,29,0.6105919003115264,0.6105919003115264,0.6459627329192547,0.6223821778474359,0.016673970395425917
138,1.1492469310760498,0.1299056427698697,0.0020298163096110025,3.803820468363176e-05,1.0,balanced,l2,saga,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.5527950310559007,0.5652173913043478,0.51875,0.5455874741200828,0.019642916813194772,52,0.6074766355140186,0.5950155763239875,0.6273291925465838,0.6099404681281967,0.013306522253098927
139,2.7298380533854165,0.3559386828459031,0.0009908676147460938,1.3848815661866766e-05,1.0,balanced,l2,lbfgs,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'lbfgs'}",0.577639751552795,0.5590062111801242,0.55625,0.5642986542443064,0.009500450272251377,5,0.6074766355140186,0.6199376947040498,0.6459627329192547,0.6244590210457743,0.016033854127805284
140,4.291783332824707,3.4433753536778258,0.0012023448944091797,0.0002857556494807926,1.0,balanced,none,newton-cg,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'newton-cg'}",0.5714285714285714,0.5714285714285714,0.53125,0.5580357142857143,0.018940360210353935,9,0.6074766355140186,0.6292834890965732,0.6490683229813664,0.6286094825306527,0.016986422621877766
141,0.6590046087900797,0.09166676233626245,0.0009357929229736328,7.081981663729007e-05,1.0,balanced,none,sag,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'sag'}",0.5838509316770186,0.5403726708074534,0.525,0.5497412008281574,0.024922346811311072,42,0.6105919003115264,0.6105919003115264,0.6459627329192547,0.6223821778474359,0.016673970395425917
142,1.0563357671101887,0.03951126255514628,0.00200041135152181,5.619579801452538e-07,1.0,balanced,none,saga,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'saga'}",0.546583850931677,0.5652173913043478,0.51875,0.5435170807453417,0.019093776004930504,53,0.6074766355140186,0.5950155763239875,0.6273291925465838,0.6099404681281967,0.013306522253098927
143,3.3517118295033774,0.34298341292679846,0.0012456576029459636,0.0003454937405358018,1.0,balanced,none,lbfgs,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'none', 'solver': 'lbfgs'}",0.5590062111801242,0.5527950310559007,0.5375,0.5497670807453416,0.009037169252350197,32,0.6105919003115264,0.6261682242990654,0.6614906832298136,0.6327502692801352,0.02129419346113474
144,0.0010000069936116536,2.9736021254650284e-07,0.0,0.0,10.0,auto,l1,newton-cg,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,220,,,,,
145,0.0009999275207519531,3.371747880871523e-07,0.0,0.0,10.0,auto,l1,sag,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'sag'}",,,,,,219,,,,,
146,0.001999934514363607,2.247831920581015e-07,0.0,0.0,10.0,auto,l1,saga,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'saga'}",,,,,,204,,,,,
147,0.0003809928894042969,0.00044153215519640023,0.0,0.0,10.0,auto,l1,lbfgs,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,205,,,,,
148,0.0020002524058024087,3.231507592373063e-05,0.0,0.0,10.0,auto,l2,newton-cg,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",,,,,,206,,,,,
149,0.0016665458679199219,0.0004718761259665186,0.0,0.0,10.0,auto,l2,sag,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'sag'}",,,,,,207,,,,,
150,0.001999537150065104,4.038284942599138e-06,0.0,0.0,10.0,auto,l2,saga,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'saga'}",,,,,,208,,,,,
151,0.002000093460083008,1.9466795466607238e-07,0.0,0.0,10.0,auto,l2,lbfgs,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",,,,,,209,,,,,
152,0.0016663869222005208,0.0004717637343728811,0.0,0.0,10.0,auto,none,newton-cg,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",,,,,,210,,,,,
153,0.001999934514363607,2.9736021254650284e-07,0.0,0.0,10.0,auto,none,sag,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'sag'}",,,,,,211,,,,,
154,0.001666704813639323,0.00047148278552956437,0.0,0.0,10.0,auto,none,saga,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'saga'}",,,,,,212,,,,,
155,0.001638491948445638,0.00045237152475061847,0.0,0.0,10.0,auto,none,lbfgs,"{'C': 10.0, 'class_weight': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,213,,,,,
156,0.0009998480478922527,1.3810910540408106e-06,0.0,0.0,10.0,balanced,l1,newton-cg,"{'C': 10.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,214,,,,,
157,0.0010001659393310547,1.9466795466607238e-07,0.0,0.0,10.0,balanced,l1,sag,"{'C': 10.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'sag'}",,,,,,215,,,,,
158,1.506328026453654,0.20702694356724785,0.001997788747151693,2.354865454042602e-06,10.0,balanced,l1,saga,"{'C': 10.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.546583850931677,0.5652173913043478,0.51875,0.5435170807453417,0.019093776004930504,53,0.6074766355140186,0.5981308411214953,0.6273291925465838,0.6109788897273659,0.012174707933989597
159,0.0010002454121907551,1.949921313347069e-06,0.0,0.0,10.0,balanced,l1,lbfgs,"{'C': 10.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,217,,,,,
160,0.3879993756612142,0.14272096941749984,0.0016335646311442058,0.0004522016471622061,10.0,balanced,l2,newton-cg,"{'C': 10.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'newton-cg'}",0.5714285714285714,0.5652173913043478,0.53125,0.5559653209109731,0.01765936966472613,23,0.6105919003115264,0.6292834890965732,0.6490683229813664,0.629647904129822,0.0157100471907712
161,1.1288783550262451,0.38589217118154084,0.0013345082600911458,0.00047148278552956437,10.0,balanced,l2,sag,"{'C': 10.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'sag'}",0.5838509316770186,0.5403726708074534,0.54375,0.5559912008281573,0.019747996359917152,21,0.6074766355140186,0.6105919003115264,0.6490683229813664,0.622378952935637,0.018915039409035512
